id,name,merchant_name,category_id,category_text,is_income
GM8noMDo41cDyNDZrK9jFoxaorGBoyHm33wyna,AUTOMATIC PAYMENT - THANK,"",40,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,f
nrgRwrnw7WFnNxng5GyVHl4jlpXql7frbbDwG5,Touchstone Climbing,"",38,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,f
bMNDgMWgK7cwmawn5GE6TXyZXzobX9iaqqPQ3x,United Airlines,United Airlines,56,TRAVEL_FLIGHTS,f
mKoMbKnbjEIPmBPdrEo3Ik4DkWlZkKixJJkzAj,Tectra Inc,"",37,ENTERTAINMENT_SPORTING_EVENTS_AMUSEMENT_PARKS_AND_MUSEUMS,f
y7vk57n5EBHlVglP89EMtG8zGKJwGphjAAMeDm,Madison Bicycle Shop,"",73,GENERAL_MERCHANDISE_SPORTING_GOODS,f
9z4RKzEKmBtd6WdVzN7pHxQyxka8xPiADDBaE6,KFC,KFC,22,FOOD_AND_DRINK_FAST_FOOD,f
vNmgANnAoKiLawLNgE1ZhEJMEWPQE4sNRRJAXP,AUTOMATIC PAYMENT - THANK,"",40,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,f
RKkwoKDopbIgWLg37QKEsdMjd7PldkcD44M3Gx,Touchstone Climbing,"",38,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,f
6qxndqEdGKtNVGNLpBbvin37neK5nzcN33kLxj,United Airlines,United Airlines,56,TRAVEL_FLIGHTS,f
XdqbBdWBAkiyekyNLbAqhQ5gQw1WQAcVEEJqx5,Tectra Inc,"",37,ENTERTAINMENT_SPORTING_EVENTS_AMUSEMENT_PARKS_AND_MUSEUMS,f
DepnVeDVkQfyknyZlEWRhV8eVlowV1uVQQdxXv,Madison Bicycle Shop,"",73,GENERAL_MERCHANDISE_SPORTING_GOODS,f
V3VZr3DrEKiEJvEGMyA9hLRkLMqmLzFxddlen9,KFC,KFC,22,FOOD_AND_DRINK_FAST_FOOD,f
wPyRJPmJkrcNPBNLlGo4iZLbZna5ZyCkVVMjlE,AUTOMATIC PAYMENT - THANK,"",40,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,f
5l3n6lm6AqixoQxe8R7KTVgdVBjkVWuRddJMp3,Touchstone Climbing,"",38,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,f
JpAw9pD9jocXvWXn3DPQh9aj93Q49qTaJJxq55,United Airlines,United Airlines,56,TRAVEL_FLIGHTS,f
klLMklWkNgiz5RzJX6E7HlMGl435lLfNppaK8w,Tectra Inc,"",37,ENTERTAINMENT_SPORTING_EVENTS_AMUSEMENT_PARKS_AND_MUSEUMS,f
lkpmdkndP8ioLyoJWGENhV75V1N3Vzuj77N8rn,Madison Bicycle Shop,"",73,GENERAL_MERCHANDISE_SPORTING_GOODS,f
q3WJ93y9ZnikLykK9WwzI1Lz1B5K1vI9MMxkVQ,KFC,KFC,22,FOOD_AND_DRINK_FAST_FOOD,f
KoGAZoDZ7guJ8mJ3xpjGuDX8DxEZDlceNNJbmJ,AUTOMATIC PAYMENT - THANK,"",40,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,f
rxA79xn9Mbtvp1vrKGEMcEBeEgXREWsjMMmgDN,Touchstone Climbing,"",38,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,f
zeRl9eX9W3f31n3NEMb4HAD5AnKGAZfRmmjWg8,United Airlines,United Airlines,56,TRAVEL_FLIGHTS,f
Bj1L9jb9B7t3kK3pGLz5HNQJNMg8NaidjjanL6,Tectra Inc,"",37,ENTERTAINMENT_SPORTING_EVENTS_AMUSEMENT_PARKS_AND_MUSEUMS,f
3RzndRAdEmfvlmvLoNdWcwR4wEk1wnCkRRX387,Madison Bicycle Shop,"",73,GENERAL_MERCHANDISE_SPORTING_GOODS,f
xj9D5jn58zt19j1N6XVAhev3eDZ4eXtxBBgvAd,KFC,KFC,22,FOOD_AND_DRINK_FAST_FOOD,f
dLjM8L68zQF3m831ykoqHj7MjPBQjgfvaa9e6V,AUTOMATIC PAYMENT - THANK,"",40,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,f
aZ469Zb9qjF9Be91nKAjUBg5BWkMBNF833nLed,Touchstone Climbing,"",38,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,f
4RBnGR5GWlfwBxw4L5pqTgoRgzX5gMhXMMW7ka,United Airlines,United Airlines,56,TRAVEL_FLIGHTS,f
NEm8gEDgZWIAvKAX4wWmIqWZq4XjqyTEKKamxE,Tectra Inc,"",37,ENTERTAINMENT_SPORTING_EVENTS_AMUSEMENT_PARKS_AND_MUSEUMS,f
Pl9kolDo1GiqBJqzPbl8H9Md9PXk9NTGvvjZJg,Madison Bicycle Shop,"",73,GENERAL_MERCHANDISE_SPORTING_GOODS,f
jW1LPWnP4oCKj5KLg9yJhV1EVWjrVwuPAA9qwB,KFC,KFC,22,FOOD_AND_DRINK_FAST_FOOD,f
7KdRlKDlnrIpaZpVxvXWiJErJxXlJ7cRpp3LjK,AUTOMATIC PAYMENT - THANK,"",40,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,f
ep7M1pW1BZcwxywz9G5KT4e34Xlg4Kf8kkP1E1,Touchstone Climbing,"",38,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,f
QqvpmqDmLntw1dwojeqyT5Lo5jNM5Pf9eeBEz7,United Airlines,United Airlines,56,TRAVEL_FLIGHTS,f
Z4rEe4Wen3uj51jmok4McBQLBg97BKFMllWVzl,Tectra Inc,"",37,ENTERTAINMENT_SPORTING_EVENTS_AMUSEMENT_PARKS_AND_MUSEUMS,f
M8bgo8DoQkcey6eqa9WxS1Bx1a4l1qI3yykVz1,Madison Bicycle Shop,"",73,GENERAL_MERCHANDISE_SPORTING_GOODS,f
1RK6mREmgnfbKdbpa7enIQqjQr6JQpc4ooVl3P,KFC,KFC,22,FOOD_AND_DRINK_FAST_FOOD,f
Bj1L9jb9B7t3kK3pGLz5HNQJNMg8NaidjjanZv,AUTOMATIC PAYMENT - THANK,"",40,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,f
3RzndRAdEmfvlmvLoNdWcwR4wEk1wnCkRRX3Pb,Touchstone Climbing,"",38,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,f
xj9D5jn58zt19j1N6XVAhev3eDZ4eXtxBBgvN4,United Airlines,United Airlines,56,TRAVEL_FLIGHTS,f
dLjM8L68zQF3m831ykoqHj7MjPBQjgfvaa9eG1,Tectra Inc,"",37,ENTERTAINMENT_SPORTING_EVENTS_AMUSEMENT_PARKS_AND_MUSEUMS,f
aZ469Zb9qjF9Be91nKAjUBg5BWkMBNF833nLPB,Madison Bicycle Shop,"",73,GENERAL_MERCHANDISE_SPORTING_GOODS,f
4RBnGR5GWlfwBxw4L5pqTgoRgzX5gMhXMMW7kx,KFC,KFC,22,FOOD_AND_DRINK_FAST_FOOD,f
NEm8gEDgZWIAvKAX4wWmIqWZq4XjqyTEKKamxD,AUTOMATIC PAYMENT - THANK,"",40,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,f
Pl9kolDo1GiqBJqzPbl8H9Md9PXk9NTGvvjZJD,Touchstone Climbing,"",38,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,f
jW1LPWnP4oCKj5KLg9yJhV1EVWjrVwuPAA9qwE,United Airlines,United Airlines,56,TRAVEL_FLIGHTS,f
7KdRlKDlnrIpaZpVxvXWiJErJxXlJ7cRpp3Lj5,Tectra Inc,"",37,ENTERTAINMENT_SPORTING_EVENTS_AMUSEMENT_PARKS_AND_MUSEUMS,f
ep7M1pW1BZcwxywz9G5KT4e34Xlg4Kf8kkP1Ed,Madison Bicycle Shop,"",73,GENERAL_MERCHANDISE_SPORTING_GOODS,f
QqvpmqDmLntw1dwojeqyT5Lo5jNM5Pf9eeBEzo,KFC,KFC,22,FOOD_AND_DRINK_FAST_FOOD,f
Z4rEe4Wen3uj51jmok4McBQLBg97BKFMllWVzp,AUTOMATIC PAYMENT - THANK,"",40,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,f
M8bgo8DoQkcey6eqa9WxS1Bx1a4l1qI3yykVzr,Touchstone Climbing,"",38,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,f
1RK6mREmgnfbKdbpa7enIQqjQr6JQpc4ooVl3a,United Airlines,United Airlines,56,TRAVEL_FLIGHTS,f
LknpokDoe8ir3DrldbnvtGV8GdeQGNh1aaBGo4,Tectra Inc,"",37,ENTERTAINMENT_SPORTING_EVENTS_AMUSEMENT_PARKS_AND_MUSEUMS,f
pBEM9Bn9QGcwnewqPEVNTl1Zl5qMlKfBnne3k9,Madison Bicycle Shop,"",73,GENERAL_MERCHANDISE_SPORTING_GOODS,f
oz819zn9eAtQdoQlRGEMH8ad8NPe8BtgyyA8rX,KFC,KFC,22,FOOD_AND_DRINK_FAST_FOOD,f
ggQMkgWkx1IXlaXvREnghvDovm3xvZiz119qrg,AUTOMATIC PAYMENT - THANK,"",40,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,f
8raJqrEqbzFxjRx4WwJaT9QJ9v8L9KTMmm5jzW,Touchstone Climbing,"",38,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,f
EQoVvQDvdZIWdKWyqkxpI16B1qlR1gIGllzJVg,United Airlines,United Airlines,56,TRAVEL_FLIGHTS,f
WxlXzxDzWrtjlGjR1kx3c76A71P97wunEExKvw,Tectra Inc,"",37,ENTERTAINMENT_SPORTING_EVENTS_AMUSEMENT_PARKS_AND_MUSEUMS,f
APMwpPEpzjcoL1o6zKr8heqweyXneatZPPMEyo,Madison Bicycle Shop,"",73,GENERAL_MERCHANDISE_SPORTING_GOODS,f
GM8noMDo41cDyNDZrK9jFoxaorGBoyHm33wy88,KFC,KFC,22,FOOD_AND_DRINK_FAST_FOOD,f
nrgRwrnw7WFnNxng5GyVHl4jlpXql7frbbDwEZ,AUTOMATIC PAYMENT - THANK,"",40,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,f
bMNDgMWgK7cwmawn5GE6TXyZXzobX9iaqqPQzB,Touchstone Climbing,"",38,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,f
mKoMbKnbjEIPmBPdrEo3Ik4DkWlZkKixJJkzPk,United Airlines,United Airlines,56,TRAVEL_FLIGHTS,f
y7vk57n5EBHlVglP89EMtG8zGKJwGphjAAMe5p,Tectra Inc,"",37,ENTERTAINMENT_SPORTING_EVENTS_AMUSEMENT_PARKS_AND_MUSEUMS,f
9z4RKzEKmBtd6WdVzN7pHxQyxka8xPiADDBanJ,Madison Bicycle Shop,"",73,GENERAL_MERCHANDISE_SPORTING_GOODS,f
vNmgANnAoKiLawLNgE1ZhEJMEWPQE4sNRRJAl4,KFC,KFC,22,FOOD_AND_DRINK_FAST_FOOD,f
RKkwoKDopbIgWLg37QKEsdMjd7PldkcD44M3J6,AUTOMATIC PAYMENT - THANK,"",40,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,f
6qxndqEdGKtNVGNLpBbvin37neK5nzcN33kLGV,Touchstone Climbing,"",38,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,f
XdqbBdWBAkiyekyNLbAqhQ5gQw1WQAcVEEJqyo,United Airlines,United Airlines,56,TRAVEL_FLIGHTS,f
DepnVeDVkQfyknyZlEWRhV8eVlowV1uVQQdxny,Tectra Inc,"",37,ENTERTAINMENT_SPORTING_EVENTS_AMUSEMENT_PARKS_AND_MUSEUMS,f
V3VZr3DrEKiEJvEGMyA9hLRkLMqmLzFxddleoK,Madison Bicycle Shop,"",73,GENERAL_MERCHANDISE_SPORTING_GOODS,f
wPyRJPmJkrcNPBNLlGo4iZLbZna5ZyCkVVMj3k,KFC,KFC,22,FOOD_AND_DRINK_FAST_FOOD,f
5l3n6lm6AqixoQxe8R7KTVgdVBjkVWuRddJMb9,AUTOMATIC PAYMENT - THANK,"",40,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,f
JpAw9pD9jocXvWXn3DPQh9aj93Q49qTaJJxq19,Touchstone Climbing,"",38,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,f
klLMklWkNgiz5RzJX6E7HlMGl435lLfNppaKqe,United Airlines,United Airlines,56,TRAVEL_FLIGHTS,f
lkpmdkndP8ioLyoJWGENhV75V1N3Vzuj77N8n8,Tectra Inc,"",37,ENTERTAINMENT_SPORTING_EVENTS_AMUSEMENT_PARKS_AND_MUSEUMS,f
q3WJ93y9ZnikLykK9WwzI1Lz1B5K1vI9MMxkL7,Madison Bicycle Shop,"",73,GENERAL_MERCHANDISE_SPORTING_GOODS,f
KoGAZoDZ7guJ8mJ3xpjGuDX8DxEZDlceNNJbKN,KFC,KFC,22,FOOD_AND_DRINK_FAST_FOOD,f
rxA79xn9Mbtvp1vrKGEMcEBeEgXREWsjMMmgp1,AUTOMATIC PAYMENT - THANK,"",40,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,f
zeRl9eX9W3f31n3NEMb4HAD5AnKGAZfRmmjWMX,Touchstone Climbing,"",38,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,f
Bj1L9jb9B7t3kK3pGLz5HNQJNMg8NaidjjanXv,United Airlines,United Airlines,56,TRAVEL_FLIGHTS,f
3RzndRAdEmfvlmvLoNdWcwR4wEk1wnCkRRX3Qb,Tectra Inc,"",37,ENTERTAINMENT_SPORTING_EVENTS_AMUSEMENT_PARKS_AND_MUSEUMS,f
xj9D5jn58zt19j1N6XVAhev3eDZ4eXtxBBgvk4,Madison Bicycle Shop,"",73,GENERAL_MERCHANDISE_SPORTING_GOODS,f
dLjM8L68zQF3m831ykoqHj7MjPBQjgfvaa9el1,KFC,KFC,22,FOOD_AND_DRINK_FAST_FOOD,f
aZ469Zb9qjF9Be91nKAjUBg5BWkMBNF833nLoB,AUTOMATIC PAYMENT - THANK,"",40,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,f
4RBnGR5GWlfwBxw4L5pqTgoRgzX5gMhXMMW79x,Touchstone Climbing,"",38,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,f
NEm8gEDgZWIAvKAX4wWmIqWZq4XjqyTEKKamoD,United Airlines,United Airlines,56,TRAVEL_FLIGHTS,f
Pl9kolDo1GiqBJqzPbl8H9Md9PXk9NTGvvjZ8D,Tectra Inc,"",37,ENTERTAINMENT_SPORTING_EVENTS_AMUSEMENT_PARKS_AND_MUSEUMS,f
jW1LPWnP4oCKj5KLg9yJhV1EVWjrVwuPAA9qxE,Madison Bicycle Shop,"",73,GENERAL_MERCHANDISE_SPORTING_GOODS,f
7KdRlKDlnrIpaZpVxvXWiJErJxXlJ7cRpp3L65,KFC,KFC,22,FOOD_AND_DRINK_FAST_FOOD,f
ep7M1pW1BZcwxywz9G5KT4e34Xlg4Kf8kkP1Jd,AUTOMATIC PAYMENT - THANK,"",40,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,f
QqvpmqDmLntw1dwojeqyT5Lo5jNM5Pf9eeBEZo,Touchstone Climbing,"",38,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,f
3RzndRAdEmfvlmvLoNdWcweoolbnmRH4bNzM5,Uber 063015 SF**POOL**,Uber,94,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,f
dLjM8L68zQF3m831ykoqHjZ66lmg57uVzA7D5,McDonald's,McDonald's,22,FOOD_AND_DRINK_FAST_FOOD,f
aZ469Zb9qjF9Be91nKAjUB4vvArNjgfyJGr1j,Starbucks,Starbucks,24,FOOD_AND_DRINK_COFFEE,f
4RBnGR5GWlfwBxw4L5pqTgJ88bxMdouGVEBnj,SparkFun,FUN,40,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,f
NEm8gEDgZWIAvKAX4wWmIqdLLMzyPWfRpN9nR,Uber 072515 SF**POOL**,Uber,94,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,f
jW1LPWnP4oCKj5KLg9yJhVXJ9mrl87SzGAxW8,Uber 063015 SF**POOL**,Uber,94,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,f
ep7M1pW1BZcwxywz9G5KT4AVmqgy6pIRVkJ95,McDonald's,McDonald's,22,FOOD_AND_DRINK_FAST_FOOD,f
QqvpmqDmLntw1dwojeqyT5w6VDMq48I4aeZme,Starbucks,Starbucks,24,FOOD_AND_DRINK_COFFEE,f
Z4rEe4Wen3uj51jmok4McBnwap741vHAblPqG,SparkFun,FUN,40,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,f
M8bgo8DoQkcey6eqa9WxS1oQz8lPjdHw7yN6R,Uber 072515 SF**POOL**,Uber,94,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,f
1RK6mREmgnfbKdbpa7enIQnRxgJbEkhLmoNj9,Uber 063015 SF**POOL**,Uber,94,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,f
pBEM9Bn9QGcwnewqPEVNTleg6LMPBRIyKnboo,McDonald's,McDonald's,22,FOOD_AND_DRINK_FAST_FOOD,f
oz819zn9eAtQdoQlRGEMH8Wg5ZeRVmhxKy1qe,Starbucks,Starbucks,24,FOOD_AND_DRINK_COFFEE,f
ggQMkgWkx1IXlaXvREnghvLzPRxaQNHaM1P8x,SparkFun,FUN,40,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,f
8raJqrEqbzFxjRx4WwJaT96pAwL7NPI4rmg3y,Uber 072515 SF**POOL**,Uber,94,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,f
EQoVvQDvdZIWdKWyqkxpI1nEr5R3QDHvElrxK,Uber 063015 SF**POOL**,Uber,94,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,f
APMwpPEpzjcoL1o6zKr8heJV7Knod3iKoPar8,McDonald's,McDonald's,22,FOOD_AND_DRINK_FAST_FOOD,f
GM8noMDo41cDyNDZrK9jFolvPDBEkJsrn3qMp,Starbucks,Starbucks,24,FOOD_AND_DRINK_COFFEE,f
nrgRwrnw7WFnNxng5GyVHlAgEJq5Q3IpGbZle,SparkFun,FUN,40,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,f
bMNDgMWgK7cwmawn5GE6TXBJK3baMQIy3qEbL,Uber 072515 SF**POOL**,Uber,94,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,f
mKoMbKnbjEIPmBPdrEo3Ik7xNjZrJXCwAJ9yN,Uber 063015 SF**POOL**,Uber,94,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,f
9z4RKzEKmBtd6WdVzN7pHxDvLN8rXehbEDkx3,McDonald's,McDonald's,22,FOOD_AND_DRINK_FAST_FOOD,f
vNmgANnAoKiLawLNgE1ZhEXvx3Qg89t4XRg6G,Starbucks,Starbucks,24,FOOD_AND_DRINK_COFFEE,f
RKkwoKDopbIgWLg37QKEsdzANmlKGxHrG4wp7,SparkFun,FUN,40,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,f
6qxndqEdGKtNVGNLpBbvinxmWl51QGUMx3mDr,Uber 072515 SF**POOL**,Uber,94,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,f
XdqbBdWBAkiyekyNLbAqhQ498JWRKbhzxE9Kd,Uber 063015 SF**POOL**,Uber,94,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,f
V3VZr3DrEKiEJvEGMyA9hLngQ8m5NPILndogq,McDonald's,McDonald's,22,FOOD_AND_DRINK_FAST_FOOD,f
wPyRJPmJkrcNPBNLlGo4iZx8435doMTDlV3Zq,Starbucks,Starbucks,24,FOOD_AND_DRINK_COFFEE,f
5l3n6lm6AqixoQxe8R7KTVezoQknrvSepdbKp,SparkFun,FUN,40,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,f
JpAw9pD9jocXvWXn3DPQh9rzDL4nRmIW5J16Z,Uber 072515 SF**POOL**,Uber,94,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,f
klLMklWkNgiz5RzJX6E7HlqgeA5XkWIg8pq6q,Uber 063015 SF**POOL**,Uber,94,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,f
q3WJ93y9ZnikLykK9WwzI1oQmpK97DHAVMLrx,McDonald's,McDonald's,22,FOOD_AND_DRINK_FAST_FOOD,f
KoGAZoDZ7guJ8mJ3xpjGuD7N15ZgnLUWmNKpr,Starbucks,Starbucks,24,FOOD_AND_DRINK_COFFEE,f
rxA79xn9Mbtvp1vrKGEMcE1AjJRKDptqDMpJB,SparkFun,FUN,40,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,f
zeRl9eX9W3f31n3NEMb4HArMJlG4yLCJgmMNJ,Uber 072515 SF**POOL**,Uber,94,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,f
Bj1L9jb9B7t3kK3pGLz5HNvoPL87WmH6LjXM9,Uber 063015 SF**POOL**,Uber,94,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,f
xj9D5jn58zt19j1N6XVAhePGwW49pNipABk4r,McDonald's,McDonald's,22,FOOD_AND_DRINK_FAST_FOOD,f
dLjM8L68zQF3m831ykoqHjZzLwQ8pvH56alEg,Starbucks,Starbucks,24,FOOD_AND_DRINK_COFFEE,f
aZ469Zb9qjF9Be91nKAjUB4RzJMeapHle3omg,SparkFun,FUN,37,ENTERTAINMENT_SPORTING_EVENTS_AMUSEMENT_PARKS_AND_MUSEUMS,f
4RBnGR5GWlfwBxw4L5pqTgJVeW5ZyAUN3M9yX,Uber 072515 SF**POOL**,Uber,94,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,f
wPyRJPmJkrcNPBNLlGo4iZx8435doMTDlV3XJ,Uber 063015 SF**POOL**,Uber,94,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,f
JpAw9pD9jocXvWXn3DPQh9rzDL4nRmIW5J18v,McDonald's,McDonald's,22,FOOD_AND_DRINK_FAST_FOOD,f
klLMklWkNgiz5RzJX6E7HlqgeA5XkWIg8pq5K,Starbucks,Starbucks,24,FOOD_AND_DRINK_COFFEE,f
lkpmdkndP8ioLyoJWGENhVAevm3WJPSGr7n3d,SparkFun,FUN,40,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,f
q3WJ93y9ZnikLykK9WwzI1oQmpK97DHAVMLKM,Uber 072515 SF**POOL**,Uber,94,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,f
KoGAZoDZ7guJ8mJ3xpjGuD7N15ZgnLUWmNKX1,Uber 063015 SF**POOL**,Uber,94,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,f
zeRl9eX9W3f31n3NEMb4HArMJlG4yLCJgmMbd,McDonald's,McDonald's,22,FOOD_AND_DRINK_FAST_FOOD,f
Bj1L9jb9B7t3kK3pGLz5HNvoPL87WmH6LjXo5,Starbucks,Starbucks,24,FOOD_AND_DRINK_COFFEE,f
3RzndRAdEmfvlmvLoNdWcweD5Q1XyqUK8RQyl,SparkFun,FUN,40,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,f
xj9D5jn58zt19j1N6XVAhePGwW49pNipABkaa,Uber 072515 SF**POOL**,Uber,94,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,f
dLjM8L68zQF3m831ykoqHjZzLwQ8pvH56al1j,Uber 063015 SF**POOL**,Uber,94,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,f
4RBnGR5GWlfwBxw4L5pqTgJVeW5ZyAUN3M9y1,McDonald's,McDonald's,22,FOOD_AND_DRINK_FAST_FOOD,f
NEm8gEDgZWIAvKAX4wWmIqdV35j8gvTB7KoJv,Starbucks,Starbucks,24,FOOD_AND_DRINK_COFFEE,f
Pl9kolDo1GiqBJqzPbl8H9JLZ5kAr8IBNv8l1,SparkFun,FUN,37,ENTERTAINMENT_SPORTING_EVENTS_AMUSEMENT_PARKS_AND_MUSEUMS,f
jW1LPWnP4oCKj5KLg9yJhVXJ9mrl87SzGAxg7,Uber 072515 SF**POOL**,Uber,94,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,f
7KdRlKDlnrIpaZpVxvXWiJN3W8lgknhA1p6kl,Uber 063015 SF**POOL**,Uber,94,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,f
QqvpmqDmLntw1dwojeqyT5w6VDMq48I4aeZQX,McDonald's,McDonald's,22,FOOD_AND_DRINK_FAST_FOOD,f
Z4rEe4Wen3uj51jmok4McBnwap741vHAblPyB,Starbucks,Starbucks,24,FOOD_AND_DRINK_COFFEE,f
M8bgo8DoQkcey6eqa9WxS1oQz8lPjdHw7yNg5,SparkFun,FUN,37,ENTERTAINMENT_SPORTING_EVENTS_AMUSEMENT_PARKS_AND_MUSEUMS,f
1RK6mREmgnfbKdbpa7enIQnRxgJbEkhLmoNdy,Uber 072515 SF**POOL**,Uber,94,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,f
LknpokDoe8ir3DrldbnvtGBl1gQwRnfv9aqng,Uber 063015 SF**POOL**,Uber,94,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,f
oz819zn9eAtQdoQlRGEMH8Wg5ZeRVmhxKy1eR,McDonald's,McDonald's,22,FOOD_AND_DRINK_FAST_FOOD,f
ggQMkgWkx1IXlaXvREnghvLzPRxaQNHaM1PpE,Starbucks,Starbucks,24,FOOD_AND_DRINK_COFFEE,f
8raJqrEqbzFxjRx4WwJaT96pAwL7NPI4rmgoZ,SparkFun,FUN,40,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,f
EQoVvQDvdZIWdKWyqkxpI1nEr5R3QDHvElrn9,Uber 072515 SF**POOL**,Uber,94,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,f
WxlXzxDzWrtjlGjR1kx3c7Ll3N9xevCA4EXz4,Uber 063015 SF**POOL**,Uber,94,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,f
GM8noMDo41cDyNDZrK9jFolvPDBEkJsrn3qgq,McDonald's,McDonald's,22,FOOD_AND_DRINK_FAST_FOOD,f
nrgRwrnw7WFnNxng5GyVHlAgEJq5Q3IpGbZqJ,Starbucks,Starbucks,24,FOOD_AND_DRINK_COFFEE,f
bMNDgMWgK7cwmawn5GE6TXBJK3baMQIy3qEpP,SparkFun,FUN,37,ENTERTAINMENT_SPORTING_EVENTS_AMUSEMENT_PARKS_AND_MUSEUMS,f
mKoMbKnbjEIPmBPdrEo3Ik7xNjZrJXCwAJ9Z8,Uber 072515 SF**POOL**,Uber,94,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,f
y7vk57n5EBHlVglP89EMtGRqdrw4jefLDAoRv,Uber 063015 SF**POOL**,Uber,94,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,f
vNmgANnAoKiLawLNgE1ZhEXvx3Qg89t4XRgQL,McDonald's,McDonald's,22,FOOD_AND_DRINK_FAST_FOOD,f
RKkwoKDopbIgWLg37QKEsdzANmlKGxHrG4wVm,Starbucks,Starbucks,24,FOOD_AND_DRINK_COFFEE,f
6qxndqEdGKtNVGNLpBbvinxmWl51QGUMx3m7v,SparkFun,FUN,37,ENTERTAINMENT_SPORTING_EVENTS_AMUSEMENT_PARKS_AND_MUSEUMS,f
XdqbBdWBAkiyekyNLbAqhQ498JWRKbhzxE9AB,Uber 072515 SF**POOL**,Uber,94,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,f
DepnVeDVkQfyknyZlEWRhV69gDwkdES9XQ756,Uber 063015 SF**POOL**,Uber,94,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,f
