id,name,merchant_name,amount,transactionDate,category_id,category_text,cat_name,is_income
390b117d-5e18-47ec-b618-dd38fa3ce9da,Shopping,Best Buy,24.74,2023-08-19 14:00:00-07,74,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,GENERAL_MERCHANDISE,f
f3093ed4-07e0-471d-881a-dae222e598be,Food,Subway,16.18,2023-08-20 11:00:00-07,22,FOOD_AND_DRINK_FAST_FOOD,FOOD_AND_DRINK,f
79fbdae8-783f-4666-b09a-bf980a11faaa,Hulu,Hulu,7.29,2023-08-01 22:00:00-07,36,ENTERTAINMENT_TV_AND_MOVIES,ENTERTAINMENT,f
82804d34-ad81-442a-a385-014607714c47,Amazon Prime,Amazon Prime,7.29,2023-08-02 19:00:00-07,36,ENTERTAINMENT_TV_AND_MOVIES,ENTERTAINMENT,f
6ae1613b-257f-4108-9521-e59e9bebcb70,Netflix,Netflix,7.78,2023-08-03 13:00:00-07,36,ENTERTAINMENT_TV_AND_MOVIES,ENTERTAINMENT,f
60abc759-1b24-4950-9284-689479ae9eaa,Cloth Shopping,Macy’s,89.53,2023-08-03 13:00:00-07,74,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,GENERAL_MERCHANDISE,f
79eb29e2-2e4a-4154-be48-a26781049a02,Vehicle Insurance,Progressive,92.45,2023-08-04 22:00:00-07,55,GENERAL_SERVICES_INSURANCE,GENERAL_SERVICES,f
04be12c2-db47-4994-ab7c-db5347882da3,Food,Chipotle,5.35,2023-08-06 12:00:00-07,22,FOOD_AND_DRINK_FAST_FOOD,FOOD_AND_DRINK,f
16c282cc-94a8-4eea-88a3-3d11d4509d65,House Rent & Utilities,Property Mgmt,729.86,2023-08-07 22:00:00-07,34,RENT_AND_UTILITIES_RENT,RENT_AND_UTILITIES,f
f468f0f4-0c21-4ed7-8598-70fee37114a6,Shopping,Target,23.84,2023-08-09 13:00:00-07,74,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,GENERAL_MERCHANDISE,f
6c35bb48-0264-4870-837f-6f750ca88b99,Grocery (Credit Card),Ralphs,23.84,2023-08-09 20:00:00-07,52,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK,f
d5527835-ae3e-4cc4-b36e-cb65fdc6ac63,Gas,Arco,36.98,2023-08-09 21:00:00-07,57,TRANSPORTATION_GAS,TRANSPORTATION,f
184ea5ab-9a15-4742-99cb-b8675e5820cf,Grocery (Credit Card),Trader Joe’s,4.87,2023-08-09 22:00:00-07,52,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK,f
45e7665f-122e-4080-aa7b-efc1b3c8e4af,Hotels,Holiday Inn,236.48,2023-08-11 12:00:00-07,92,TRAVEL_LODGING,TRAVEL,f
723a9567-e81f-414d-8bd0-a8606f0fdb94,Coffee,Dunkin Donuts,3.89,2023-08-13 18:00:00-07,24,FOOD_AND_DRINK_COFFEE,FOOD_AND_DRINK,f
d5e3b903-38d6-407c-b1d0-74a216e23601,Shopping,Target,38.44,2023-08-15 13:00:00-07,74,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,GENERAL_MERCHANDISE,f
e20f3ad8-26e3-43d6-b78a-874b74a34b22,Coffee,Dunkin Donuts,2.43,2023-08-15 13:00:00-07,24,FOOD_AND_DRINK_COFFEE,FOOD_AND_DRINK,f
bcf2d8ad-4b18-4f2a-86a2-02de2d6e0ab8,Food,Subway,12.65,2023-08-16 14:00:00-07,22,FOOD_AND_DRINK_FAST_FOOD,FOOD_AND_DRINK,f
81af771e-0d8c-42c8-b366-1b2ce1a6f1b1,Grocery (Credit Card),Vons,5.35,2023-08-16 22:00:00-07,52,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK,f
63928f4e-3f07-4fee-b275-3252df38134e,Restaurant,Olive Garden,17.03,2023-08-18 11:00:00-07,20,FOOD_AND_DRINK_RESTAURANT,FOOD_AND_DRINK,f
7fe3aa17-2be1-4257-8677-4a8af2b96839,Groceries,Trader Joe’s,51.09,2023-08-19 17:00:00-07,52,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK,f
68b80d96-bba8-4a5b-ade4-d7f46f397bcd,Zelle Transfer Out,Venmo,25.79,2023-08-20 11:00:00-07,31,TRANSFER_OUT_ACCOUNT_TRANSFER,TRANSFER_OUT,f
d87dd000-ddf3-4800-b289-14b14658ff9e,Grocery (Credit Card),Ralphs,13.62,2023-08-20 14:00:00-07,52,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK,f
9e781747-aa20-4ef6-8886-4a0d2c055ee3,Groceries,Trader Joe’s,36.01,2023-08-20 16:00:00-07,52,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK,f
be70f65c-b8ba-4876-a83f-b84e0f3c86b5,Bar,BJ’s,14.6,2023-08-20 19:00:00-07,21,FOOD_AND_DRINK_BEER_WINE_AND_LIQUOR,FOOD_AND_DRINK,f
f07d8f21-8143-4e82-b862-cc54f4d0d28c,Mobile Bill,AT&T,27.14,2023-08-24 13:00:00-07,64,RENT_AND_UTILITIES_TELEPHONE,RENT_AND_UTILITIES,f
e4fc7a72-4139-4dd9-a5fb-ade57fa347b7,Restaurant,Cheesecake Factory,11.19,2023-08-24 16:00:00-07,20,FOOD_AND_DRINK_RESTAURANT,FOOD_AND_DRINK,f
aae7c588-2d95-4083-b4e5-6de94f95b947,Travel & Vacation,TripAdvisor,343.52,2023-08-24 18:00:00-07,65,TRAVEL_OTHER_TRAVEL,TRAVEL,f
33e810fa-b243-490c-8a18-6e774c2ec059,Coffee,Starbucks,4.38,2023-08-25 19:00:00-07,24,FOOD_AND_DRINK_COFFEE,FOOD_AND_DRINK,f
f736719f-d84a-4c51-9b47-ee861dd7e20e,Vehicle Maintenance,Midas,119.7,2023-08-26 15:00:00-07,53,HOME_IMPROVEMENT_REPAIR_AND_MAINTENANCE,HOME_IMPROVEMENT,f
39ce80f4-9d99-4d43-966d-1166308e1551,Restaurant,Olive Garden,17.52,2023-08-26 18:00:00-07,20,FOOD_AND_DRINK_RESTAURANT,FOOD_AND_DRINK,f
b33ac37a-74a6-4489-8485-dc327af1ef96,Coffee,Starbucks,4.38,2023-08-26 18:00:00-07,24,FOOD_AND_DRINK_COFFEE,FOOD_AND_DRINK,f
a6e0dbe0-60fd-40a1-9b63-2ae470a38bae,Bar,BJ’s,14.11,2023-08-26 20:00:00-07,21,FOOD_AND_DRINK_BEER_WINE_AND_LIQUOR,FOOD_AND_DRINK,f
e5df604d-9418-425b-9b0b-fc50695c3a39,Grocery (Credit Card),Ralphs,15.57,2023-08-26 20:00:00-07,52,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK,f
cfcd350e-1381-40ba-b0f7-176f2023430a,Groceries,Trader Joe’s,42.82,2023-08-29 12:00:00-07,52,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK,f
fb5f0651-7626-43dd-9c61-2d98b369247f,Health Insurance,UnitedHealth,58.39,2023-08-29 14:00:00-07,55,GENERAL_SERVICES_INSURANCE,GENERAL_SERVICES,f
58b55f9c-f3e5-4eac-b924-32b2ed839337,Bar,BJ’s,12.65,2023-08-29 21:00:00-07,21,FOOD_AND_DRINK_BEER_WINE_AND_LIQUOR,FOOD_AND_DRINK,f
1bd944ea-b752-4a7f-a0e4-d77619676054,Home & Furnishings,IKEA,145.49,2023-08-30 11:00:00-07,54,HOME_IMPROVEMENT_FURNITURE,HOME_IMPROVEMENT,f
f839c4a6-d14c-4fff-8c9e-c0a7fec96a06,WiFi Bill,Comcast,26.76,2023-08-30 19:00:00-07,43,RENT_AND_UTILITIES_INTERNET_AND_CABLE,RENT_AND_UTILITIES,f
c48774eb-4547-40a2-8c0f-f49a9cd3675b,Flight Tickets,United Airlines,272,2023-08-30 21:00:00-07,56,TRAVEL_FLIGHTS,TRAVEL,f
4141464c-47a1-421e-bf12-cb6cbca812fb,Restaurant,PF Chang’s,16.54,2023-08-31 21:00:00-07,20,FOOD_AND_DRINK_RESTAURANT,FOOD_AND_DRINK,f
e1ff9da7-3070-4d39-a87c-9bcc99170241,Credit Card Payment,Credit Card AutoPay,63.25,2023-09-01 03:00:00-07,33,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS,f
d0dceeb4-1358-4a89-9ff0-20ff04618374,Food,Chipotle,10.7,2023-09-01 20:00:00-07,22,FOOD_AND_DRINK_FAST_FOOD,FOOD_AND_DRINK,f
0535a06f-20cf-4643-8df6-23a16f1c0a70,Shopping,Target,23.36,2023-09-03 14:00:00-07,74,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,GENERAL_MERCHANDISE,f
ea3851b9-3b99-46cb-823c-2a066a4e9827,Shopping,Best Buy,43.79,2023-09-04 14:00:00-07,74,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,GENERAL_MERCHANDISE,f
fb68cc72-2baf-4613-8cbb-a7e1e2b72832,Groceries,Trader Joe’s,25.3,2023-09-06 12:00:00-07,52,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK,f
e8d0dcd8-0334-47f2-970a-041d1b53a22b,Gas,Chevron,18.98,2023-09-06 22:00:00-07,57,TRANSPORTATION_GAS,TRANSPORTATION,f
c650ec21-42c0-4991-b247-67614dbb9f0d,Bar,Buffalo Wild Wings,14.6,2023-09-09 15:00:00-07,21,FOOD_AND_DRINK_BEER_WINE_AND_LIQUOR,FOOD_AND_DRINK,f
45427fc0-c7c6-45eb-a445-05f05c4b679a,Gas,Chevron,36.01,2023-09-12 15:00:00-07,57,TRANSPORTATION_GAS,TRANSPORTATION,f
57ccf252-3903-4880-848f-5623aecc3956,Gas,Arco,29.19,2023-09-14 19:00:00-07,57,TRANSPORTATION_GAS,TRANSPORTATION,f
1c241b4c-d667-4161-bf0b-d46accd626de,Food,Chipotle,11.19,2023-09-15 13:00:00-07,22,FOOD_AND_DRINK_FAST_FOOD,FOOD_AND_DRINK,f
3a306a98-3d8d-43ed-9db8-60d2404b1015,Groceries,Safeway,92.35,2023-09-01 21:00:00-07,52,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK,f
a585d4dd-6432-4b76-95b5-2697593e7df9,Gas,76,37.93,2023-09-02 12:00:00-07,57,TRANSPORTATION_GAS,TRANSPORTATION,f
d32384d0-6cfa-464e-bba0-ee97862c6ee3,Restaurant,Olive Garden,28.86,2023-09-02 19:00:00-07,20,FOOD_AND_DRINK_RESTAURANT,FOOD_AND_DRINK,f
51ef44bf-bbe7-492d-b1b2-059d4fd9058d,Food,Subway,15.67,2023-09-03 20:00:00-07,22,FOOD_AND_DRINK_FAST_FOOD,FOOD_AND_DRINK,f
78d6ef64-a10a-41ad-8715-362eaad86fb0,Zelle Transfer Out,Venmo,149.25,2023-09-04 17:00:00-07,31,TRANSFER_OUT_ACCOUNT_TRANSFER,TRANSFER_OUT,f
5477db8c-8964-44d4-940b-e14cc8be8b59,Health Insurance,UnitedHealth,98.95,2023-09-05 11:00:00-07,55,GENERAL_SERVICES_INSURANCE,GENERAL_SERVICES,f
45a9dfe1-1f8e-43be-b15f-db4d20184ccc,Grocery (Credit Card),Trader Joe’s,37.93,2023-09-05 21:00:00-07,52,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK,f
0b8d6143-96c4-4287-8674-66c5a5ca93fd,Hulu,Hulu,12.36,2023-09-07 18:00:00-07,36,ENTERTAINMENT_TV_AND_MOVIES,ENTERTAINMENT,f
a95e4ac9-159f-4202-8814-c1c12336adcd,Food,Panera,18.14,2023-09-08 20:00:00-07,22,FOOD_AND_DRINK_FAST_FOOD,FOOD_AND_DRINK,f
c13a00c7-afde-4ec3-bf1f-8bc00b18ebb5,Bar,BJ’s,30.51,2023-09-09 19:00:00-07,21,FOOD_AND_DRINK_BEER_WINE_AND_LIQUOR,FOOD_AND_DRINK,f
f8e7911c-e770-4c42-be74-a08a017354c8,WiFi Bill,Comcast,51.25,2023-09-09 22:00:00-07,43,RENT_AND_UTILITIES_INTERNET_AND_CABLE,RENT_AND_UTILITIES,f
282feac0-1f56-4928-8e6c-885970be6044,House Rent & Utilities,Apartment Rent,1236.87,2023-09-10 21:00:00-07,34,RENT_AND_UTILITIES_RENT,RENT_AND_UTILITIES,f
58b1934c-fef0-4052-ab98-9595df56ed3e,Shopping,Best Buy,55.25,2023-09-11 22:00:00-07,74,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,GENERAL_MERCHANDISE,f
000c2e70-593c-4b00-8c38-e85b928bd246,Restaurant,Cheesecake Factory,30.51,2023-09-12 15:00:00-07,20,FOOD_AND_DRINK_RESTAURANT,FOOD_AND_DRINK,f
4368f4a4-88c1-40e2-bd8f-05e124afbad0,Netflix,Netflix,13.18,2023-09-13 17:00:00-07,36,ENTERTAINMENT_TV_AND_MOVIES,ENTERTAINMENT,f
acf21b0a-05b5-40cf-bb14-6955bf9641a7,Mobile Bill,Verizon,47.98,2023-09-13 20:00:00-07,64,RENT_AND_UTILITIES_TELEPHONE,RENT_AND_UTILITIES,f
4d81f7f8-c2f8-4862-bf58-d8d07c5421fe,Amazon Prime,Amazon Prime,12.36,2023-09-14 11:00:00-07,36,ENTERTAINMENT_TV_AND_MOVIES,ENTERTAINMENT,f
e6a20436-832d-427a-bc0f-a196ed319962,Coffee,Starbucks,6.6,2023-09-19 18:00:00-07,24,FOOD_AND_DRINK_COFFEE,FOOD_AND_DRINK,f
74ab4475-864f-4f1d-9d88-f1d8fb148276,Grocery (Credit Card),Trader Joe’s,42.05,2023-09-20 13:00:00-07,52,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK,f
ca61594a-95d9-4b19-a38e-3ae137de1b50,Bar,Buffalo Wild Wings,28.04,2023-09-20 17:00:00-07,21,FOOD_AND_DRINK_BEER_WINE_AND_LIQUOR,FOOD_AND_DRINK,f
168cc91e-ede7-4399-a933-3b36991ecd0b,Grocery (Credit Card),Trader Joe’s,8.25,2023-09-20 21:00:00-07,52,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK,f
9d664d24-99c7-4b99-98a0-ee8f65779d35,Grocery (Credit Card),Vons,20.61,2023-09-22 12:00:00-07,52,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK,f
4eebe037-124c-4b4c-abdf-a707df506da1,Bar,Buffalo Wild Wings,28.04,2023-09-22 17:00:00-07,21,FOOD_AND_DRINK_BEER_WINE_AND_LIQUOR,FOOD_AND_DRINK,f
8f4bbadd-6c72-4d9c-8460-83922e0d3677,Food,Panera,14.02,2023-09-22 20:00:00-07,22,FOOD_AND_DRINK_FAST_FOOD,FOOD_AND_DRINK,f
52c20fe0-9cbc-4608-a3b9-c58e24c75240,Coffee,Dunkin Donuts,5.77,2023-09-24 17:00:00-07,24,FOOD_AND_DRINK_COFFEE,FOOD_AND_DRINK,f
2990f1ae-5701-43f8-a9a5-37be0d0f8036,Groceries,Vons,94,2023-09-24 18:00:00-07,52,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK,f
c5b5f0ae-82db-4195-b19d-cc64dd165c3a,Gas,76,62.67,2023-09-24 20:00:00-07,57,TRANSPORTATION_GAS,TRANSPORTATION,f
b2dda065-5fbf-4cd0-b7f9-a10dbf25a6b3,Restaurant,Olive Garden,39.58,2023-09-24 20:00:00-07,20,FOOD_AND_DRINK_RESTAURANT,FOOD_AND_DRINK,f
da0d8bdb-2f5f-4b6c-be0b-1ec67d08850c,Groceries,Ralphs,93.18,2023-09-25 11:00:00-07,52,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK,f
a8379ba0-36cb-4305-90fd-9a7f71253350,Vehicle Insurance,Progressive,156.67,2023-09-25 19:00:00-07,55,GENERAL_SERVICES_INSURANCE,GENERAL_SERVICES,f
de11262e-fa23-40f6-bbeb-d3a6e21f8589,Groceries,Ralphs,58.55,2023-09-26 17:00:00-07,52,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK,f
55a6f658-ae97-42b8-8cc8-deaba808bcb8,Coffee,Starbucks,5.77,2023-09-27 18:00:00-07,24,FOOD_AND_DRINK_COFFEE,FOOD_AND_DRINK,f
c71dead1-d322-46bd-9606-bb4af97dbe9d,Bar,Applebee’s,17.32,2023-09-29 22:00:00-07,21,FOOD_AND_DRINK_BEER_WINE_AND_LIQUOR,FOOD_AND_DRINK,f
dbed90fd-b675-4f36-8e7b-c2294773e148,Restaurant,Cheesecake Factory,18.14,2023-09-30 14:00:00-07,20,FOOD_AND_DRINK_RESTAURANT,FOOD_AND_DRINK,f
1079da79-a542-4e39-b786-41dbe8a9e4c6,Shopping,Target,60.19,2023-09-30 20:00:00-07,74,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,GENERAL_MERCHANDISE,f
b403d1f7-fb1e-4691-ad2e-94671823cf34,Credit Card Payment,Credit Card AutoPay,108.84,2023-10-01 03:00:00-07,33,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS,f
af1959cf-ad8e-4b1d-b24c-82304eb51732,Coffee,Dunkin Donuts,6.6,2023-10-02 16:00:00-07,24,FOOD_AND_DRINK_COFFEE,FOOD_AND_DRINK,f
8126d798-432a-4886-a53f-5390dbdaf32b,Gas,Chevron,60.19,2023-10-02 17:00:00-07,57,TRANSPORTATION_GAS,TRANSPORTATION,f
f3e8acb4-0a65-4f21-9cfc-c74f385c05eb,Shopping,Target,49.47,2023-10-04 12:00:00-07,74,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,GENERAL_MERCHANDISE,f
23757e0c-7a07-48c2-8006-2aa2ef161a20,Gas,Arco,55.25,2023-10-06 14:00:00-07,57,TRANSPORTATION_GAS,TRANSPORTATION,f
5fbe7e8d-54b9-490e-8523-214c37fddb8f,Food,Subway,6.6,2023-10-10 22:00:00-07,22,FOOD_AND_DRINK_FAST_FOOD,FOOD_AND_DRINK,f
ace33fde-b5f0-4124-afc0-73b2c856edc8,Shopping,Walmart,69.26,2023-10-19 20:00:00-07,74,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,GENERAL_MERCHANDISE,f
c484418a-9df7-4da4-b179-132ccffa6068,Amazon Prime,Amazon Prime,1.91,2023-10-01 18:00:00-07,36,ENTERTAINMENT_TV_AND_MOVIES,ENTERTAINMENT,f
5530773c-883e-465b-aabb-bac6f37adebc,Vehicle Insurance,Progressive,24.23,2023-10-02 21:00:00-07,55,GENERAL_SERVICES_INSURANCE,GENERAL_SERVICES,f
62868978-5411-47c5-9721-23c992f653b4,House Rent & Utilities,Apartment Rent,191.26,2023-10-04 15:00:00-07,34,RENT_AND_UTILITIES_RENT,RENT_AND_UTILITIES,f
90d44029-ab06-485e-969e-05062fe8b4ff,Coffee,Starbucks,1.02,2023-10-05 13:00:00-07,24,FOOD_AND_DRINK_COFFEE,FOOD_AND_DRINK,f
471b3fae-1715-4ca9-aff9-6cce712a65fa,Grocery (Credit Card),Safeway,2.93,2023-10-07 22:00:00-07,52,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK,f
9a929f7f-9245-4048-825f-1a260ce16cf9,WiFi Bill,Comcast,7.61,2023-10-08 16:00:00-07,43,RENT_AND_UTILITIES_INTERNET_AND_CABLE,RENT_AND_UTILITIES,f
9b5097b7-40c2-4418-8260-a198f11f0ced,Hulu,Hulu,1.91,2023-10-08 22:00:00-07,36,ENTERTAINMENT_TV_AND_MOVIES,ENTERTAINMENT,f
f7e92be5-79c0-4a3a-b0fe-ef1a318ef33b,Restaurant,Olive Garden,4.85,2023-10-12 18:00:00-07,20,FOOD_AND_DRINK_RESTAURANT,FOOD_AND_DRINK,f
ab604ddf-a361-4bea-a7f6-ef72b6135873,Food,Subway,2.55,2023-10-13 13:00:00-07,22,FOOD_AND_DRINK_FAST_FOOD,FOOD_AND_DRINK,f
b17a9034-01c7-4f02-89d7-8990e259fb81,Coffee,Starbucks,1.02,2023-10-13 19:00:00-07,24,FOOD_AND_DRINK_COFFEE,FOOD_AND_DRINK,f
bbf1ffce-6a7f-4caf-83a8-cd10f64a35e4,Restaurant,PF Chang’s,2.81,2023-10-14 13:00:00-07,20,FOOD_AND_DRINK_RESTAURANT,FOOD_AND_DRINK,f
21f6e7e1-26a7-4a29-b3c2-f773698e473d,Groceries,Vons,12.88,2023-10-15 16:00:00-07,52,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK,f
c824c4c9-8fe2-403b-85e3-923c97284956,Bar,Applebee’s,4.85,2023-10-18 19:00:00-07,21,FOOD_AND_DRINK_BEER_WINE_AND_LIQUOR,FOOD_AND_DRINK,f
40ed52a5-9eed-46c0-9053-8054811cb919,Shopping,Target,4.08,2023-10-20 11:00:00-07,74,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,GENERAL_MERCHANDISE,f
37459b8f-21a4-4727-9349-1ee545b63fbe,Grocery (Credit Card),Ralphs,3.32,2023-10-21 19:00:00-07,52,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK,f
c9bb2aa4-95c4-48ac-9d32-0f485882ee9a,Health Insurance,UnitedHealth,15.3,2023-10-23 15:00:00-07,55,GENERAL_SERVICES_INSURANCE,GENERAL_SERVICES,f
4d361639-7ea8-4070-b68d-2136969a7946,Gas,Shell,9.05,2023-10-24 12:00:00-07,57,TRANSPORTATION_GAS,TRANSPORTATION,f
2b4b05f4-2938-4311-9dcc-6eb77b2c2f32,Gas,Arco,4.85,2023-10-24 14:00:00-07,57,TRANSPORTATION_GAS,TRANSPORTATION,f
3d78eeb0-ff74-431f-86d1-ebb76a6280af,Gas,Chevron,6.12,2023-10-24 18:00:00-07,57,TRANSPORTATION_GAS,TRANSPORTATION,f
4f146dee-f815-45fb-b483-b9b30b16eb6d,Netflix,Netflix,2.04,2023-10-26 13:00:00-07,36,ENTERTAINMENT_TV_AND_MOVIES,ENTERTAINMENT,f
8d43c092-d029-4e6d-9307-f0ef7b5ac417,Mobile Bill,AT&T,6.99,2023-10-26 19:00:00-07,64,RENT_AND_UTILITIES_TELEPHONE,RENT_AND_UTILITIES,f
4330ee1b-39a7-473e-ab1d-df5964abce14,Bar,BJ’s,3.06,2023-10-27 17:00:00-07,21,FOOD_AND_DRINK_BEER_WINE_AND_LIQUOR,FOOD_AND_DRINK,f
1270231e-f2ec-4b5b-aa9b-35d007f013e9,Zelle Transfer Out,Venmo,17.6,2023-10-29 14:00:00-07,31,TRANSFER_OUT_ACCOUNT_TRANSFER,TRANSFER_OUT,f
c61a522d-f612-489a-ae8a-8ad2c205c620,Grocery (Credit Card),Safeway,4.08,2023-10-29 14:00:00-07,52,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK,f
7adea8b6-3e08-4e60-8a8f-fb6b9ef191f9,Groceries,Ralphs,7.01,2023-10-30 15:00:00-07,52,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK,f
9cafb1e1-385e-44e7-835e-09a83db888ef,Shopping,Target,9.69,2023-10-30 17:00:00-07,74,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,GENERAL_MERCHANDISE,f
2d9f8e89-f4c8-4075-abb9-d4fbb0d335b9,Coffee,Dunkin Donuts,1,2023-10-31 15:00:00-07,24,FOOD_AND_DRINK_COFFEE,FOOD_AND_DRINK,f
84581a6a-86a3-4562-a1be-e0be3f455f15,Credit Card Payment,Credit Card AutoPay,10.33,2023-11-01 03:00:00-07,33,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS,f
655b9711-d187-493b-a853-c8a514ffce90,Groceries,Safeway,6.5,2023-11-01 14:00:00-07,52,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK,f
7a7e6206-712b-4d34-8c98-a240eadc8530,Restaurant,Cheesecake Factory,5.87,2023-11-01 16:00:00-07,20,FOOD_AND_DRINK_RESTAURANT,FOOD_AND_DRINK,f
ae93b9ea-c0e7-4cf9-9ab2-69719d5e9cff,Gas,Chevron,4.97,2023-11-01 16:00:00-07,57,TRANSPORTATION_GAS,TRANSPORTATION,f
571bd45b-9516-4ef6-a258-e5e857cd6e6b,Coffee,Dunkin Donuts,1.15,2023-11-01 18:00:00-07,24,FOOD_AND_DRINK_COFFEE,FOOD_AND_DRINK,f
0974d23e-0e04-4acb-8f89-21c475bb923c,Food,Panera,1.79,2023-11-01 20:00:00-07,22,FOOD_AND_DRINK_FAST_FOOD,FOOD_AND_DRINK,f
3749edc9-90b0-4149-a4ee-8ac2462d52c0,Bar,Applebee’s,2.68,2023-11-01 21:00:00-07,21,FOOD_AND_DRINK_BEER_WINE_AND_LIQUOR,FOOD_AND_DRINK,f
abbef378-dbb9-48fa-b967-60b98cdca8e2,Bar,BJ’s,4.97,2023-11-04 15:00:00-07,21,FOOD_AND_DRINK_BEER_WINE_AND_LIQUOR,FOOD_AND_DRINK,f
cbf7bbd4-e013-4174-9220-5b61cb4f8888,Food,Panera,2.17,2023-11-07 13:00:00-08,22,FOOD_AND_DRINK_FAST_FOOD,FOOD_AND_DRINK,f
457476ee-6787-4322-a83e-3bb25267929f,Shopping,Walmart,3.83,2023-11-10 11:00:00-08,74,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,GENERAL_MERCHANDISE,f
2965a500-6a3c-45ef-bd2d-ec4e6f2fab48,Restaurant,PF Chang’s,5.23,2023-11-10 20:00:00-08,20,FOOD_AND_DRINK_RESTAURANT,FOOD_AND_DRINK,f
5f8dc70e-5401-473b-8eff-f0c43822d2fa,Groceries,Safeway,14.41,2023-11-14 15:00:00-08,52,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK,f
613e7b64-e8b1-47f4-b707-9c5072da782b,Food,Subway,1.91,2023-11-15 12:00:00-08,22,FOOD_AND_DRINK_FAST_FOOD,FOOD_AND_DRINK,f
221f1c21-1b81-4e2c-9d86-269d4c562ab1,Shopping,Target,9.56,2023-11-16 13:00:00-08,74,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,GENERAL_MERCHANDISE,f
92238ede-81a9-4e00-837c-80b5427cd72d,Travel & Vacation,TripAdvisor,87.06,2023-11-01 20:00:00-07,65,TRAVEL_OTHER_TRAVEL,TRAVEL,f
5e03ffac-cfba-4ab2-8f40-1276816c13f4,WiFi Bill,Comcast,15.11,2023-11-01 21:00:00-07,43,RENT_AND_UTILITIES_INTERNET_AND_CABLE,RENT_AND_UTILITIES,f
e34431d5-cc12-4f50-87d8-fbaaca8a03e3,Grocery (Credit Card),Safeway,10.72,2023-11-02 12:00:00-07,52,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK,f
c45262ab-fd2e-4947-a98f-d51f0de97afe,House Rent & Utilities,Property Mgmt,382.95,2023-11-03 14:00:00-07,34,RENT_AND_UTILITIES_RENT,RENT_AND_UTILITIES,f
95858b46-9722-4bba-8dbe-9e621cedb3c9,Vehicle Maintenance,Firestone,60.51,2023-11-05 14:00:00-08,53,HOME_IMPROVEMENT_REPAIR_AND_MAINTENANCE,HOME_IMPROVEMENT,f
979c728c-80e9-48ed-a767-4b606e4d5281,Donation (Non-Profit),CSUDH Foundation,16.85,2023-11-06 14:00:00-08,16,GOVERNMENT_AND_NON_PROFIT_DONATIONS,GOVERNMENT_AND_NON_PROFIT,f
e4257417-982d-4c17-9775-ea6a1c3dc1ad,Mobile Bill,Verizon,15.35,2023-11-07 11:00:00-08,64,RENT_AND_UTILITIES_TELEPHONE,RENT_AND_UTILITIES,f
34aee5d1-bffe-454e-a5f1-b6cfab81da04,Food,Panera,6.38,2023-11-07 14:00:00-08,22,FOOD_AND_DRINK_FAST_FOOD,FOOD_AND_DRINK,f
